gpu,model,held_out,kernel_name,M,N,K,dtype,op_type,gpu_time_duration_ms,target_us
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11664,116.64
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03536,35.36
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0352,35.2
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03347,33.47
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03293,32.93
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11702,117.02
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42566,425.65999999999997
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42547,425.47
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.38138,381.38
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1225,122.5
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03686,36.86
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03642,36.42
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0336599999999999,33.6599999999999
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03309,33.09
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11651,116.51
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42531,425.31
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42458,424.58000000000004
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.38627,386.27
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11731,117.31
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03539,35.39
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03558,35.58
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0336,33.6
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03302,33.02
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11667,116.67
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42566,425.65999999999997
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42515,425.15
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.39613,396.13
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11699,116.99
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03552,35.52
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0353,35.3
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03376,33.76
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03309,33.09
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11629,116.29
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42451,424.51
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42496,424.96
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40205,402.05
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1225,122.5
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03651,36.51
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03651,36.51
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03354,33.54
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03261,32.61
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11542,115.42
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42166,421.65999999999997
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.4209,420.9
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.3798399999999999,379.8399999999999
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11587,115.87
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03504,35.04
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03494,34.94
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03482,34.82
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03277,32.77
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11622,116.22
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42032,420.32000000000005
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42218,422.18
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.37754,377.53999999999996
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11626,116.26
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03514,35.14
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03491,34.91
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03347,33.47
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03258,32.58
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11536,115.36
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42138,421.38
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42144,421.44
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.3831,383.1
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.116,116.0
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0351,35.1
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03485,34.85
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03328,33.279999999999994
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.0327999999999999,32.7999999999999
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11501,115.01
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.4211499999999999,421.1499999999999
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.4215,421.5
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.41389,413.89
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1159,115.9
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03504,35.04
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03485,34.85
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03328,33.279999999999994
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03277,32.77
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11562,115.62
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42163,421.63
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.42134,421.34
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.39546,395.46
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.12627,126.27
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03789,37.89
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03744,37.44
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03395,33.95
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03328,33.279999999999994
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1184,118.4
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43136,431.36
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43056,430.56
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.38874,388.73999999999995
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11837,118.37
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0361,36.1
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03558,35.58
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03395,33.95
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03322,33.22
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11891,118.91
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43011,430.11
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43043,430.43
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.38739,387.39
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11914,119.14
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03606,36.06
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03552,35.52
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03411,34.11
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03331,33.31
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1185,118.5
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.4305,430.5
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43101,431.01
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.39043,390.43
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11914,119.14
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0359,35.9
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03597,35.97
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03414,34.13999999999999
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03328,33.279999999999994
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11853,118.53
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43069,430.69
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43146,431.46000000000004
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.39808,398.08
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1264,126.4
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03802,38.019999999999996
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0374699999999999,37.4699999999999
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03408,34.08
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03322,33.22
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11814,118.14
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43027,430.27
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.43043,430.43
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40637,406.37
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11658,116.58
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03594,35.94
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0353,35.3
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03274,32.739999999999995
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03328,33.279999999999994
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11635,116.35
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40774,407.74
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40774,407.74
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.37654,376.53999999999996
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11213,112.13
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03472,34.72
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03411,34.11
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03258,32.58
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03206,32.059999999999995
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.1123199999999999,112.31999999999991
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40736,407.36
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.40736,407.36
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,14336.0,bf16,down_proj,0.37424,374.24
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11251,112.51
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03475,34.75
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.03459,34.59
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_tn,128.0,1024.0,4096.0,bf16,k_or_v,0.0324799999999999,32.4799999999999
RTX2080Ti,Llama-8B,False,volta_sgemm_64x64_nn,128.0,1024.0,4096.0,bf16,k_or_v,0.03235,32.349999999999994
RTX2080Ti,Llama-8B,False,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,128.0,4096.0,4096.0,bf16,q_or_o,0.11203,112.03
