gpu,model,held_out,kernel_name,M,N,K,dtype,op_type,gpu_time_duration_ms,target_us
A100,Llama-70B,True,"void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",,,,bf16,gemv,0.00458,4.58
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13526,135.26
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02554,25.54
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02528,25.28
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13965,139.65
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58064,580.6400000000001
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59558,595.58
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38464,384.64
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13949,139.49
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0256,25.6
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02534,25.34
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.14077,140.77
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58614,586.14
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58227,582.27
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3881,388.1
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13898,138.98
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02554,25.54
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02518,25.18
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13338,133.38
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.60003,600.03
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59392,593.92
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38301,383.01
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14259,142.59
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0256,25.6
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02528,25.28
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13763,137.63
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59203,592.03
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5912000000000001,591.2
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38675,386.75
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1339499999999999,133.9499999999999
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02509,25.09
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02525,25.25
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13795,137.95
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58624,586.24
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59174,591.74
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38342,383.41999999999996
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13373,133.73
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02579,25.79
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02509,25.09
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1384,138.4
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58982,589.82
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58886,588.86
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.37894,378.94
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13363,133.63
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02573,25.73
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02525,25.25
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13872,138.72
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58163,581.63
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58531,585.31
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38106,381.06
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13936,139.36
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02506,25.06
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02522,25.22
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13869,138.69
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5834900000000001,583.49
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59296,592.96
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.388,388.0
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14176,141.76
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02554,25.54
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02512,25.12
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13955,139.55
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58605,586.05
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59654,596.54
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38694,386.94
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13158,131.58
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02515,25.15
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13603,136.03
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58077,580.77
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59629,596.29
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38144,381.44
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13498,134.98
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02547,25.47
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02512,25.12
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1369,136.9
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59056,590.56
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58938,589.38
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38128,381.28000000000003
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13917,139.17
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02515,25.15
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0249,24.9
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13974,139.74
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58096,580.96
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58496,584.96
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38742,387.41999999999996
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14,140.0
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02541,25.41
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02496,24.96
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13894,138.94
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58774,587.74
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59514,595.14
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38282,382.82
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13574,135.74
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0255,25.5
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.14115,141.15
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58477,584.77
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5883200000000001,588.32
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.39146,391.46
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1301399999999999,130.1399999999999
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02541,25.41
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02486,24.86
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1369,136.9
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58352,583.52
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5911000000000001,591.1
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38269,382.69
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1417,141.7
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02509,25.09
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0248299999999999,24.829999999999902
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1391,139.1
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58621,586.21
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59248,592.48
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38109,381.09
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13862,138.62
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02531,25.31
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02486,24.86
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1343,134.3
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5879,587.9
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58835,588.35
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.39011,390.11
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14189,141.89
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02512,25.12
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13773,137.73
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59482,594.82
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5855,585.5
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.37875,378.75
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13786,137.86
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02534,25.34
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13677,136.77
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59165,591.65
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5870700000000001,587.07
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.39104,391.04
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13437,134.36999999999998
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02528,25.28
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0249,24.9
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13648,136.48
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5840299999999999,584.03
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59453,594.53
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38659,386.59
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13088,130.88
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0255,25.5
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02499,24.99
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.136,136.0
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.57987,579.87
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5968300000000001,596.83
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3785,378.5
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1352,135.2
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02509,25.09
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02496,24.96
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13558,135.58
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5928,592.8
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59424,594.24
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3897,389.7
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1366399999999999,136.6399999999999
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02531,25.31
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1401,140.1
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5776,577.6
A100,Llama-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58582,585.82
