gpu,model,held_out,kernel_name,M,N,K,dtype,op_type,gpu_time_duration_ms,target_us
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39968,399.68
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.3991,399.1
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33923,339.22999999999996
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10166,101.66
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02618,26.18
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02579,25.79
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10141,101.41
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39946,399.46
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39926,399.26
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33923,339.22999999999996
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.1016,101.6
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02634,26.34
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02595,25.95
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10125,101.25
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39942,399.42
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39962,399.61999999999995
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.3392,339.2
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10166,101.66
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02614,26.14
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02592,25.919999999999998
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.1015,101.5
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39958,399.58
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39885,398.84999999999997
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33923,339.22999999999996
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10208,102.08
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.0263,26.3
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02582,25.82
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.1017,101.7
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39968,399.68
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39946,399.46
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33888,338.88
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10173,101.73
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02627,26.270000000000003
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02605,26.05
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10128,101.28
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39936,399.36
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39914,399.14
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.34054,340.54
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.1016,101.6
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02624,26.24
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02573,25.73
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10128,101.28
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39955,399.55
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39955,399.55
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33907,339.07
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10211,102.11
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02637,26.37
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02589,25.89
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10122,101.22
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39917,399.17
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39958,399.58
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33917,339.17
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10189,101.89
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.0263,26.3
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02608,26.08
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10118,101.18
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39875,398.75
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39949,399.49
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.3392,339.2
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10234,102.34
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02605,26.05
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02579,25.79
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10147,101.47
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.3997799999999999,399.7799999999999
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39949,399.49
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33997,339.96999999999997
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10182,101.82
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02614,26.14
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02589,25.89
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.1016,101.6
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39923,399.22999999999996
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.3997799999999999,399.7799999999999
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33958,339.58
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10176,101.76
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02637,26.37
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02576,25.76
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.1015,101.5
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39958,399.58
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.3999,399.9
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33981,339.81
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10186,101.86
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02611,26.110000000000003
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02595,25.95
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.1015,101.5
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.39917,399.17
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39997,399.96999999999997
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.3397799999999999,339.7799999999999
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10186,101.86
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02618,26.18
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02582,25.82
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10138,101.38
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.3991,399.1
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.39981,399.81
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33958,339.58
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10186,101.86
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02621,26.21
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02586,25.86
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10115,101.15
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,gate,0.3993,399.3
RTX3090,Llama-8B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,14336.0,4096.0,bf16,up,0.3993,399.3
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,14336.0,bf16,down_proj,0.33926,339.26
RTX3090,Llama-8B,False,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128.0,128256.0,4096.0,bf16,lm_head,2.69,2690.0
RTX3090,Mixtral-8x7B,False,"void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",,,,bf16,gemv,0.00317,3.17
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10262,102.62
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02621,26.21
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02586,25.86
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10115,101.15
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,8.0,4096.0,bf16,moe_router,0.00662,6.62
RTX3090,Mixtral-8x7B,False,ampere_s16816gemm_bf16_256x128_ldg8_stages_32x3_tn,127.0,14336.0,4096.0,bf16,expert_gate_up_tok127,0.39498,394.98
RTX3090,Mixtral-8x7B,False,ampere_s16816gemm_bf16_256x128_ldg8_stages_32x3_tn,127.0,14336.0,4096.0,bf16,expert_gate_up_tok127,0.39472,394.72
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x64_32x4_tn_align2>(T1::Params),40.0,4096.0,14336.0,bf16,expert_down_tok40,0.2369,236.9
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),126.0,14336.0,4096.0,bf16,expert_gate_up_tok126,0.39904,399.04
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),125.0,14336.0,4096.0,bf16,expert_gate_up_tok125,0.39949,399.49
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128.0,14336.0,4096.0,bf16,expert_gate_up_tok128,0.39619,396.19
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,22.0,14336.0,4096.0,bf16,expert_gate_up_tok22,0.16163,161.63
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,21.0,14336.0,4096.0,bf16,expert_gate_up_tok21,0.16112,161.12
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,14.0,4096.0,14336.0,bf16,expert_down_tok14,0.1745,174.5
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,14.0,14336.0,4096.0,bf16,expert_gate_up_tok14,0.1606399999999999,160.6399999999999
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,14.0,14336.0,4096.0,bf16,expert_gate_up_tok14,0.16134,161.34
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,9.0,4096.0,14336.0,bf16,expert_down_tok9,0.17405,174.05
RTX3090,Mixtral-8x7B,False,ampere_s16816gemm_bf16_256x128_ldg8_stages_32x3_tn,127.0,14336.0,4096.0,bf16,expert_gate_up_tok127,0.39514,395.14
RTX3090,Mixtral-8x7B,False,ampere_s16816gemm_bf16_256x128_ldg8_stages_32x3_tn,127.0,14336.0,4096.0,bf16,expert_gate_up_tok127,0.39462,394.62
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x64_32x4_tn_align2>(T1::Params),40.0,4096.0,14336.0,bf16,expert_down_tok40,0.2369,236.9
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,20.0,14336.0,4096.0,bf16,expert_gate_up_tok20,0.16157,161.57
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,19.0,14336.0,4096.0,bf16,expert_gate_up_tok19,0.1619499999999999,161.9499999999999
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,14.0,4096.0,14336.0,bf16,expert_down_tok14,0.17411,174.10999999999999
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,18.0,14336.0,4096.0,bf16,expert_gate_up_tok18,0.16131,161.31
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,17.0,14336.0,4096.0,bf16,expert_gate_up_tok17,0.1608,160.8
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,12.0,4096.0,14336.0,bf16,expert_down_tok12,0.17488,174.88
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params),9.0,4096.0,14336.0,bf16,expert_down_tok9,0.20352,203.52
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params),11.0,4096.0,14336.0,bf16,expert_down_tok11,0.20368,203.68
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_64x6_tn_align8>(T1::Params),23.0,4096.0,14336.0,bf16,expert_down_tok23,0.17542,175.42
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.1016,101.6
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02611,26.110000000000003
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,v_proj,0.02579,25.79
RTX3090,Mixtral-8x7B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10118,101.18
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,8.0,4096.0,bf16,moe_router,0.00666,6.66
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params),10.0,4096.0,14336.0,bf16,expert_down_tok10,0.20355,203.55
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params),11.0,4096.0,14336.0,bf16,expert_down_tok11,0.20362,203.62
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_64x6_tn_align8>(T1::Params),30.0,4096.0,14336.0,bf16,expert_down_tok30,0.17536,175.35999999999999
RTX3090,Mixtral-8x7B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params),12.0,4096.0,14336.0,bf16,expert_down_tok12,0.20352,203.52
